race_id,date,venue,race_no,race_name,surface,distance_m,class,field_size,weather,going,first_no,first_name,first_popularity,first_odds,second_no,second_name,second_popularity,second_odds,third_no,third_name,third_popularity,third_odds,win_payout,quinella_payout,wide_payouts,trio_payout,trifecta_payout,source_bulk,source_detail,jra_official_check,data_status,notes
202609040408,2026-09-13,阪神,8,3歳以上1勝クラス,ダート,1800,1勝,0,,,,,,,,,,,,,,,230,350,2-11:260 / 6-11:2470 / 2-6:2460,6270,15880,https://db.netkeiba.com/race/list/20260913/,https://race.netkeiba.com/race/result.html?race_id=202609040408,未照合,異常候補,top3_missing;weather_going_missing
202609040409,2026-09-13,阪神,9,能勢特別,芝,2000,その他,0,,,,,,,,,,,,,,,510,2610,2-4:780 / 2-10:340 / 4-10:520,2270,17830,https://db.netkeiba.com/race/list/20260913/,https://race.netkeiba.com/race/result.html?race_id=202609040409,未照合,異常候補,top3_missing;weather_going_missing
202609040410,2026-09-13,阪神,10,仲秋S,芝,1600,その他,0,,,,,,,,,,,,,,,340,2590,5-8:830 / 2-8:240 / 2-5:1120,3960,19920,https://db.netkeiba.com/race/list/20260913/,https://race.netkeiba.com/race/result.html?race_id=202609040410,未照合,異常候補,top3_missing;weather_going_missing
202609040411,2026-09-13,阪神,11,ローズS,芝,1800,その他,0,,,,,,,,,,,,,,,190,550,2-7:280 / 6-7:260 / 2-6:480,1110,3490,https://db.netkeiba.com/race/list/20260913/,https://race.netkeiba.com/race/result.html?race_id=202609040411,未照合,異常候補,top3_missing;weather_going_missing
202609040412,2026-09-13,阪神,12,3歳以上2勝クラス,ダート,1200,2勝,0,,,,,,,,,,,,,,,370,510,7-14:290 / 1-14:1810 / 1-7:790,4500,13760,https://db.netkeiba.com/race/list/20260913/,https://race.netkeiba.com/race/result.html?race_id=202609040412,未照合,異常候補,top3_missing;weather_going_missing
202606040501,2026-09-19,中山,1,2歳未勝利,ダート,1200,未勝利,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202606040501,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040502,2026-09-19,中山,2,2歳未勝利,ダート,1800,未勝利,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202606040502,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040503,2026-09-19,中山,3,2歳未勝利,芝,1600,未勝利,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202606040503,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040504,2026-09-19,中山,4,2歳新馬,芝,1200,新馬,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202606040504,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040505,2026-09-19,中山,5,2歳新馬,芝,1800,新馬,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202606040505,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040506,2026-09-19,中山,6,2歳新馬,ダート,1200,新馬,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202606040506,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040507,2026-09-19,中山,7,3歳以上1勝クラス,ダート,2400,1勝,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202606040507,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040508,2026-09-19,中山,8,3歳以上1勝クラス,ダート,1800,1勝,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202606040508,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040509,2026-09-19,中山,9,カンナS,芝,1200,その他,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202606040509,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040510,2026-09-19,中山,10,九十九里特別,芝,2500,その他,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202606040510,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040511,2026-09-19,中山,11,ながつきS,ダート,1800,その他,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202606040511,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040512,2026-09-19,中山,12,3歳以上1勝クラス,ダート,1200,1勝,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202606040512,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040501,2026-09-19,阪神,1,2歳未勝利,ダート,1800,未勝利,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202609040501,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040502,2026-09-19,阪神,2,2歳未勝利,芝,2000,未勝利,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202609040502,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040503,2026-09-19,阪神,3,2歳未勝利,ダート,1400,未勝利,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202609040503,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040504,2026-09-19,阪神,4,阪神JS,障害,3140,その他,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202609040504,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040505,2026-09-19,阪神,5,2歳新馬,芝,1200,新馬,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202609040505,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040506,2026-09-19,阪神,6,2歳新馬,ダート,1800,新馬,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202609040506,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040507,2026-09-19,阪神,7,3歳以上1勝クラス,芝,2400,1勝,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202609040507,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040508,2026-09-19,阪神,8,野路菊S,芝,1600,その他,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202609040508,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040509,2026-09-19,阪神,9,3歳以上1勝クラス,ダート,1800,1勝,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202609040509,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040510,2026-09-19,阪神,10,北摂特別,芝,1200,その他,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202609040510,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040511,2026-09-19,阪神,11,大阪スポーツ杯,ダート,1400,その他,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202609040511,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040512,2026-09-19,阪神,12,3歳以上1勝クラス,ダート,1200,1勝,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260919/,https://race.netkeiba.com/race/result.html?race_id=202609040512,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040601,2026-09-20,中山,1,2歳未勝利,ダート,1800,未勝利,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202606040601,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040602,2026-09-20,中山,2,2歳未勝利,芝,1600,未勝利,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202606040602,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040603,2026-09-20,中山,3,2歳未勝利,芝,2000,未勝利,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202606040603,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040604,2026-09-20,中山,4,2歳新馬,ダート,1800,新馬,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202606040604,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040605,2026-09-20,中山,5,2歳新馬,芝,1600,新馬,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202606040605,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040606,2026-09-20,中山,6,3歳以上1勝クラス,ダート,1800,1勝,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202606040606,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040607,2026-09-20,中山,7,3歳以上1勝クラス,芝,2000,1勝,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202606040607,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040608,2026-09-20,中山,8,3歳以上1勝クラス,ダート,1200,1勝,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202606040608,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040609,2026-09-20,中山,9,松戸特別,ダート,2400,その他,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202606040609,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040610,2026-09-20,中山,10,汐留特別,ダート,1200,その他,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202606040610,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040611,2026-09-20,中山,11,オールカマー,芝,2200,その他,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202606040611,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040612,2026-09-20,中山,12,3歳以上1勝クラス,芝,1200,1勝,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202606040612,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040601,2026-09-20,阪神,1,3歳以上障害未勝利,障害,2970,未勝利,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202609040601,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040602,2026-09-20,阪神,2,2歳未勝利,ダート,1200,未勝利,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202609040602,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040603,2026-09-20,阪神,3,2歳未勝利,芝,1800,未勝利,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202609040603,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040604,2026-09-20,阪神,4,2歳新馬,ダート,1200,新馬,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202609040604,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040605,2026-09-20,阪神,5,2歳新馬,芝,1600,新馬,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202609040605,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040606,2026-09-20,阪神,6,3歳以上1勝クラス,芝,2000,1勝,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202609040606,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040607,2026-09-20,阪神,7,3歳以上1勝クラス,ダート,1800,1勝,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202609040607,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040608,2026-09-20,阪神,8,3歳以上1勝クラス,芝,1600,1勝,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202609040608,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040609,2026-09-20,阪神,9,夕月特別,芝,2000,その他,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202609040609,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040610,2026-09-20,阪神,10,鳥取特別,ダート,1800,その他,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202609040610,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040611,2026-09-20,阪神,11,道頓堀S,芝,1200,その他,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202609040611,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040612,2026-09-20,阪神,12,3歳以上1勝クラス,ダート,1400,1勝,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260920/,https://race.netkeiba.com/race/result.html?race_id=202609040612,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040701,2026-09-21,中山,1,3歳以上障害未勝利,障害,2880,未勝利,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202606040701,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040702,2026-09-21,中山,2,2歳未勝利,芝,1200,未勝利,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202606040702,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040703,2026-09-21,中山,3,2歳未勝利,ダート,1200,未勝利,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202606040703,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040704,2026-09-21,中山,4,2歳未勝利,芝,1800,未勝利,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202606040704,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040705,2026-09-21,中山,5,2歳新馬,芝,1600,新馬,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202606040705,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040706,2026-09-21,中山,6,2歳新馬,芝,2000,新馬,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202606040706,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040707,2026-09-21,中山,7,3歳以上1勝クラス,ダート,1800,1勝,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202606040707,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040708,2026-09-21,中山,8,3歳以上1勝クラス,芝,2200,1勝,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202606040708,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040709,2026-09-21,中山,9,鋸山特別,ダート,1800,その他,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202606040709,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040710,2026-09-21,中山,10,ディープインパクトC,芝,1600,その他,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202606040710,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040711,2026-09-21,中山,11,JRAアニバーサリーS,ダート,1800,その他,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202606040711,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202606040712,2026-09-21,中山,12,3歳以上1勝クラス,ダート,1200,1勝,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202606040712,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040701,2026-09-21,阪神,1,2歳未勝利,ダート,1800,未勝利,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202609040701,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040702,2026-09-21,阪神,2,2歳未勝利,芝,1600,未勝利,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202609040702,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040703,2026-09-21,阪神,3,2歳未勝利,芝,1200,未勝利,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202609040703,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040704,2026-09-21,阪神,4,2歳新馬,ダート,1400,新馬,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202609040704,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040705,2026-09-21,阪神,5,2歳新馬,芝,1800,新馬,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202609040705,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040706,2026-09-21,阪神,6,3歳以上1勝クラス,ダート,2000,1勝,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202609040706,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040707,2026-09-21,阪神,7,3歳以上1勝クラス,芝,1400,1勝,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202609040707,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040708,2026-09-21,阪神,8,3歳以上1勝クラス,ダート,1800,1勝,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202609040708,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040709,2026-09-21,阪神,9,新涼特別,ダート,1400,その他,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202609040709,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040710,2026-09-21,阪神,10,キタサンブラックC,芝,2200,その他,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202609040710,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040711,2026-09-21,阪神,11,神戸新聞杯,芝,2400,その他,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202609040711,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
202609040712,2026-09-21,阪神,12,3歳以上1勝クラス,ダート,1400,1勝,0,,,,,,,,,,,,,,,,,,,,https://db.netkeiba.com/race/list/20260921/,https://race.netkeiba.com/race/result.html?race_id=202609040712,未照合,異常候補,quinella_missing;top3_missing;trio_missing;weather_going_missing;wide_missing
